Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
ABW,Aruba,SP.POP.GROW,Population growth (annual %),0,1,1.82025436063998,3.93618078503351,5.48404131995588,6.08881843042332,5.61167742051291,4.53462798063422,3.3615581894803,2.48719948201803,1.93740506465401,1.84293367302312,2.04692871909162,2.29102084263597,2.38887263132289,2.38062958077396,2.2162901010983602,1.9496523412111,1.68383071840374,1.46328044862175,1.24053442841877,1.02387077016015,0.818313767723234,0
ADO,Andorra,SP.POP.GROW,Population growth (annual %),0,1,2.9459703443657,4.12607590301093,4.91572230622652,4.90316635769539,3.94457388657953,2.48506646168676,0.812774820512612,-0.494883129703773,-1.02051973170029,-0.407078413839578,1.00919072328943,2.68058546086145,3.9183056170731,4.47520973802898,4.18922911798427,3.38980099031306,2.51784956924511,1.8802022281437,1.44787760502858,1.32329574242989,1.4085826309808,0
AFG,Afghanistan,SP.POP.GROW,Population growth (annual %),0,1,2.08262439190146,3.39120693014552,3.39120693014552,3.39120693014552,3.39120693014552,3.39120693014552,2.91713780255696,2.91713780255696,2.91713780255696,2.91713780255696,2.917137802557,2.87703750045556,2.87703750045556,2.87703750045556,2.87703750045556,2.87703750045556,2.8313,2.8313,2.8313,2.8313,2.8313,0
AGO,Angola,SP.POP.GROW,Population growth (annual %),0,1,2.77131997918296,3.03486600826632,3.22698986166594,3.29724264602598,3.21217023653504,3.03733523614654,2.83122100089637,2.68990281015527,2.66904622001228,2.801776072338,3.02376551056242,3.2627103672518,3.43101953683354,3.49399919957874,3.42647598563257,3.27683340077213,3.11281574367946,2.98264512823703,2.88292737413435,2.82668443288554,2.79953783593876,0
ALB,Albania,SP.POP.GROW,Population growth (annual %),0,1,1.02742670375903,0.0672220105062205,-0.753570062223099,-1.29646769526026,-1.41965424051212,-1.21320159332841,-0.911626779987588,-0.667099043695436,-0.416954976813721,-0.205209571340269,-0.0282850858599905,0.179599653690698,0.402130794484318,0.546214780196012,0.582841072863149,0.54060818846021,0.470183247239116,0.412818751531944,0.369450442918815,0.355374919825626,0.361450678003253,0
ARE,United Arab Emirates,SP.POP.GROW,Population growth (annual %),0,1,5.65321406148652,5.44285204581232,5.31651551005473,5.20495764205971,5.11174768414021,5.04564164342743,5.20359697919658,5.41374869098421,5.36309362156203,5.00910101098579,4.60252658070717,3.75105577295595,3.28726810233141,4.39601103957976,7.28705809122068,10.6555004214309,13.6117648777568,14.7823854010571,13.8192409121116,11.1514062949551,7.93294630889425,0
ARG,Argentina,SP.POP.GROW,Population growth (annual %),0,1,1.40453243247375,1.37259321757337,1.34001664936678,1.30925604768848,1.28160147234638,1.25531720304236,1.2316637089186,1.2050954181573,1.16832367490488,1.11836940791219,1.06077156909112,1.00066270994474,0.947783450094236,0.909119147294038,0.889494929759384,0.88389921926635,0.881997595035058,0.878198237305119,0.875629393700366,0.872871186286127,0.869608883862605,0
ARM,Armenia,SP.POP.GROW,Population growth (annual %),0,1,0.0557325922391068,-0.925192230383269,-1.78433577198332,-2.33334188556933,-2.39717356845828,-2.06854069559278,-1.59456531948782,-1.18437647797568,-0.824324323789412,-0.59606046092202,-0.471110157597691,-0.335010215783383,-0.154826054038884,-0.0167602666418186,0.0672201301579256,0.109063044479532,0.126796890027256,0.141177834411349,0.159460015054141,0.191172573248092,0.22965661502555,0
ASM,American Samoa,SP.POP.GROW,Population growth (annual %),0,1,3.1455311712566,2.82877620846974,2.54169725231322,2.29579317240339,2.11136916271831,1.97327115635053,1.83865879977979,1.71614088995747,1.6477280701415,1.64043104982576,1.67644705990202,1.73411766941075,1.78165632315913,1.80478246902038,1.788950640182,1.74797974708399,1.70545914777242,1.67993112752106,1.65519550008783,1.64012992889766,1.63266527012937,0
ATG,Antigua and Barbuda,SP.POP.GROW,Population growth (annual %),0,1,0.0160779459162579,0.883516743115603,1.65622168216034,2.22575834218779,2.50821046819151,2.57803663587721,2.59986460603344,2.62251322240997,2.55009996326455,2.3906582184134,2.17528640243569,1.92454655434723,1.680985521236,1.49056839596493,1.36370721844085,1.29294051999146,1.22700925918144,1.15048054271065,1.0948169719647,1.0544913176615,1.02883431075827,0
AUS,Australia,SP.POP.GROW,Population growth (annual %),0,1,1.47997792256056,1.27457749765855,1.21862740855203,0.985609097722597,1.06211587837343,1.2154756905422,1.32226206216352,1.12966648924777,1.04607171872067,1.14681680362601,1.20219139373096,1.34835834227145,1.22056378534358,1.23399666342628,1.15935216218033,1.31978955436191,1.47522794532757,1.52042226074446,2.00142923683952,2.08614200114382,1.70327397746373,0
AUT,Austria,SP.POP.GROW,Population growth (annual %),0,1,1.03612625623541,1.1349991250421,-0.21025050480435,1.86148235924606,0,0.306275076743441,0.149503414968572,0.077183336747466,0.142225172404243,0.247104245169497,0.117149350338215,0.392621746319475,0.505079955942566,0.422590632931408,0.70092882308014,0.716845878136194,0.594877280174632,0.221477087871815,0.434411323947034,0.33946456785647,0.23247743905887,0
AZE,Azerbaijan,SP.POP.GROW,Population growth (annual %),0,1,1.03904326157014,1.55235262742381,1.51507699837767,1.51915259880719,1.35173001134955,1.15169437426819,1.00984797957055,0.961484174713846,0.952327624863702,0.88073034808083706,0.817577951157989,0.774883014438153,0.7461678830025,0.757613291371949,0.874957316098748,1.02347190379433,1.09858657441812,1.13385546615645,2.09985403259251,2.07510883210936,1.1201177491402,0
