Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
BMU,Bermuda,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,597.721,509.713,407.037,480.377,473.043,465.709,476.71,476.71,462.042,495.045,495.045,495.045,524.381,509.713,671.061,443.707,520.714,517.047,388.702,0,0,0
BOL,Bolivia,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,5504.167,5779.192,6648.271,8038.064,8907.143,9424.19,8734.794,9842.228,10326.272,9768.888,9519.532,8830.136,8346.092,11521.714,10626.966,10293.269,10465.618,13054.52,12834.5,0,0,0
BRA,Brazil,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,208886.988,219330.604,220705.729,230738.641,242154.012,275564.049,301244.05,321199.864,314012.544,322068.943,330125.342,339894.23,335185.802,324753.187,341166.679,349967.479,352541.713,368368.485,393219.744,0,0,0
BRB,Barbados,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,1074.431,1206.443,979.089,1114.768,748.068,828.742,850.744,902.082,1140.437,1210.11,1188.108,1221.111,1228.445,1268.782,1294.451,1353.123,1371.458,1349.456,1353.123,0,0,0
BRN,Brunei Darussalam,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,6420.917,5815.862,5808.528,5588.508,5408.825,5515.168,5595.842,5812.195,5984.544,4598.418,6527.26,6197.23,5320.817,5357.487,5361.154,5126.466,4822.105,9559.869,10593.963,0,0,0
BTN,Bhutan,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,128.345,187.017,216.353,187.017,212.686,249.356,304.361,396.036,385.035,385.035,399.703,414.371,513.38,465.709,469.376,682.062,421.705,579.386,733.4,0,0,0
BWA,Botswana,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,2178.198,2148.862,3296.633,3509.319,3509.319,3523.987,3138.952,3212.292,3832.015,3545.989,4275.722,4334.394,4484.741,4264.721,4378.398,4525.078,4459.072,4638.755,4840.44,0,0,0
CAF,Central African Republic,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,198.018,205.352,216.353,223.687,234.688,234.688,234.688,245.689,249.356,264.024,267.691,245.689,245.689,234.688,234.688,234.688,249.356,253.023,260.357,0,0,0
CAN,Canada,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,450076.579,449053.486,467648.843,477920.11,454491.647,459790.462,467883.531,483233.593,478880.864,477868.772,537402.517,527131.25,521832.435,553478.645,555865.862,562796.492,548704.211,544171.799,544091.125,0,0,0
CHE,Switzerland,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,42966.239,42350.183,43325.605,41022.729,41470.103,39387.247,40025.305,41580.113,41913.81,40700.033,39093.887,42999.242,40769.706,40241.658,40443.343,41374.761,41877.14,38019.456,40392.005,0,0,0
CHI,Channel Islands,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHL,Chile,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,34902.506,32991.999,34117.768,36288.632,40146.316,43611.631,49526.502,57054.853,58987.362,62225.323,60094.796,54018.577,56072.097,56409.461,62434.342,63805.8,65697.972,70098.372,73108.979,0,0,0
CHN,China,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,2460744.017,2584538.27,2695982.067,2878694.009,3058241.33,3320285.15,3463089.131,3469510.048,3324344.519,3318055.614,3405179.867,3487566.356,3694242.143,4525177.009,5288166.032,5790016.984,6414463.08,6791804.714,7031916.207,0,0,0
CIV,Cote d'Ivoire,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,5797.527,5636.179,4624.087,5892.869,5251.144,7132.315,8379.095,8173.743,6912.295,6266.903,6791.284,7726.369,7286.329,5460.163,7664.03,7825.378,7139.649,6384.247,7014.971,0,0,0
CMR,Cameroon,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,1738.158,1111.101,3795.345,3898.021,3817.347,4363.73,4602.085,3215.959,3208.625,3080.28,3432.312,3421.311,3417.644,3795.345,3956.693,3696.336,4264.721,6167.894,5302.482,0,0,0
COG,"Congo, Rep.",EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,1188.108,1265.115,1573.143,1543.807,2148.862,1565.809,1716.156,2343.213,777.404,821.408,1048.762,861.745,707.731,1085.432,1903.173,1606.146,1463.133,1591.478,1936.176,0,0,0
COK,Cook Islands,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,22.002,22.002,22.002,22.002,22.002,22.002,22.002,22.002,22.002,29.336,29.336,33.003,29.336,33.003,55.005,62.339,66.006,66.006,69.673,0,0,0
COL,Colombia,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,57337.212,57120.859,62049.307,64022.153,67571.809,59610.752,60523.835,64905.9,65976.664,56512.137,57923.932,56273.782,55661.393,57421.553,53772.888,59178.046,61561.596,63439.1,67700.154,0,0,0
COM,Comoros,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,77.007,77.007,77.007,77.007,77.007,80.674,66.006,66.006,73.34,80.674,84.341,88.008,91.675,99.009,102.676,110.01,121.011,121.011,124.678,0,0,0
CPV,Cape Verde,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,88.008,91.675,102.676,102.676,110.01,113.677,139.346,143.013,154.014,172.349,187.017,209.019,245.689,253.023,264.024,293.36,308.028,311.695,308.028,0,0,0
CRI,Costa Rica,EN.ATM.CO2E.KT,"CO2 emissions, total (KtCO2)",0,1,2955.602,3336.97,3791.678,3953.026,5269.479,4866.109,4748.765,4987.12,5317.15,5522.502,5474.831,5760.857,6325.575,6626.269,6930.63,6941.631,7436.676,8118.738,8016.062,0,0,0
