Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
ABW,Aruba,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADO,Andorra,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AFG,Afghanistan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AGO,Angola,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,172.978279352547,179.271884079676,193.632182661972,266.31837906149,260.830190038975,237.623933920932,221.197556721755,210.613712999736,197.782663612577,201.808972556292,202.509044252484,206.284244330423,188.820180669152,195.884892215494,191.53640037853,151.650655985503,138.930107460174,121.605309175941,114.491899369617,116.923619722302,0,0
ALB,Albania,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,206.751128014461,205.474930620026,160.75076863207,143.724938579798,141.201086613925,117.045071749185,114.545753062001,108.907732562531,104.270061363532,127.143773085336,119.686071729954,113.177881705061,122.136193330378,120.069422737088,110.052853345427,118.57410059015,106.51373007933,99.6826197483292,89.9795475487655,72.3389458538513,0,0
ARE,United Arab Emirates,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,214.318642703289,245.977706132853,227.818578037665,241.743691705723,249.831585820271,245.909665476524,261.711232485499,242.208887343358,241.074973098444,238.009692353731,237.781569671556,254.042342775277,268.409167858838,237.471808715421,228.605481498919,215.80102096071,208.922072381675,223.706279180649,240.50921522319,247.132031891895,0,0
ARG,Argentina,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,189.247911555867,173.122857268895,162.694128374235,153.552750885193,155.259927068204,161.302663970805,157.566965432172,153.434912196094,151.649994121592,157.844244779683,160.516265428014,159.328821451726,171.236624855142,167.733074783446,175.353199390355,159.819198680139,160.571475390928,148.847886257457,144.833258618587,139.639613638977,0,0
ARM,Armenia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,739.537683908867,882.756696554814,769.744983856458,446.765077204931,265.614299972825,296.933739120521,303.967929453683,307.660154213578,292.099379763579,273.350147510956,283.909881366547,258.322931470771,213.350943020533,197.442983820378,188.919512707269,199.454564655569,179.08744585767,175.940044074439,173.330174698944,175.503032206268,0,0
ASM,American Samoa,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATG,Antigua and Barbuda,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,125.536364589837,0,0,0,0,0,0,0,0,0,0,0,0,0,106.625410079078,103.855612905431,95.6981867932545,89.5761115936207,0,0,0,0
AUS,Australia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,210.715232352009,208.686644459616,211.314309371615,213.599384506252,205.88713921263,200.62622616134001,205.872211600209,202.834036319809,199.306314437243,193.642975753966,189.650075704157,183.763120019128,184.791155342166,181.683592351694,175.367851785207,179.331690392794,177.96581184313,175.173410655203,174.897113572899,174.89755929559,0,0
AUT,Austria,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,125.225570633711,128.939159582508,121.614503026959,122.424205217278,119.477875405561,121.789666894631,126.5310535852,123.184616080741,121.015916296114,116.938441344426,112.503744277687,118.529045270396,117.743824669592,123.370371236881,121.262877196139,123.546486492166,118.584853969975,112.670671397995,110.976014804952,109.160764587332,111.822719222165,0
AZE,Azerbaijan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,770.898440090743,725.646348468099,791.079543033193,867.530959885232,985.750116439057,895.974288305533,816.666019234469,737.952115833443,709.153759568971,613.436497919776,570.570925268749,517.367658552324,470.395783364046,442.675071856174,423.625610629914,367.623060245268,266.321183659979,191.715978070926,189.707664303749,155.72584208756,0,0
BDI,Burundi,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,193.197389095272,198.748529621297,197.988221177126,195.229672594139,200.092181927184,198.788677581842,206.884160440424,199.641473347514,199.103546781778,193.728779170714,187.911128814195,185.988545538966,177.185443291787,184.774648861068,177.931055785197,174.322823324477,168.097781091374,160.269119727345,162.999658572306,163.716678927347,159.053048128973,0
BEN,Benin,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,311.595089068163,302.083961679656,297.604971376383,294.24528539165,288.047072486136,281.410778355397,310.467845188817,303.458931614495,286.338689570838,285.295495268034,232.836522398277,235.827501470142,243.208907955629,247.00281675756,248.937685704261,242.766109874046,275.160763413342,285.993507123573,278.256778591013,284.026806844974,0,0
BFA,Burkina Faso,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BGD,Bangladesh,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,161.935196562264,154.496129842966,155.245749548746,156.704433798828,157.245677445314,163.051742088556,156.769563871558,155.399259428918,153.861565681966,148.747418142414,148.023364631718,152.799924383491,150.247600531124,149.248658502544,145.860039022339,145.839589048797,145.417048263492,142.578163942338,141.611570495086,141.87212347592,0,0
BGR,Bulgaria,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,434.899771548875,367.387479550323,369.597465937487,400.874254514035,380.061938268026,401.427434650065,438.43840956865,404.418527286572,370.72864256757,331.716106148872,320.460948896123,321.522082462664,299.70353670712,291.472036404321,263.403289356893,261.67020827446,252.578206069639,233.308360916268,216.091510144585,202.148296401423,0,0
BHR,Bahrain,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,492.781458893203,411.610770780102,412.746371446448,393.794658762927,419.527557472156,402.187739000458,389.052170020179,411.531709105505,421.764835213721,393.202235926741,387.325275053487,383.179083894342,385.888245611053,377.800155567809,369.306352515947,368.67214609338,381.019640600231,372.242612054217,369.797154402782,0,0,0
BHS,"Bahamas, The",EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,106.70835304276,0,0,0,0,0,0,0,0,0,0,0,0,0,81.5844564489155,82.7042915692439,86.3857699772069,85.5550772385466,0,0,0,0
BIH,Bosnia and Herzegovina,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,325.847502127008,280.763972210495,173.030517279217,197.319212954374,211.604407437278,191.079939520635,235.188517230512,217.643437070262,216.833247411912,208.123641209843,214.33586882434,213.925786118132,215.240389305627,208.810409840479,211.729073061133,217.679996570172,0,0
BLR,Belarus,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,684.483620486311,674.237720779425,622.35902402126,573.633558062063,551.662947028284,569.583319089404,568.981244920343,509.458979253382,460.24504007146,433.428594312683,418.340552822364,400.918407406401,389.019108243189,374.179375086541,347.090265074783,321.866670982849,310.3120728628,276.856123815215,249.533045756545,236.78032989674,0,0
BLZ,Belize,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,134.417266719789,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5024079305871,88.2183555118695,90.0553768337027,92.0746882230829,0,0,0,0
BMU,Bermuda,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOL,Bolivia,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,127.539017168892,124.898118124591,130.147648109716,131.319813545659,138.356582486012,148.599685165897,157.955048952758,164.974911573669,163.817871494869,154.876424377884,127.666428828898,97.677420357515,115.563283231991,118.783416180503,110.951912995216,151.385057140054,178.693737351411,143.139071993426,148.965950169346,150.235112176469,0,0
BRA,Brazil,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,130.618483171423,131.112804461359,133.089201741026,130.329751576302,130.251550054821,129.011774679587,133.00986102186,135.211546071421,138.420247225901,141.200496397275,137.117272928195,136.142992859781,136.494586062743,137.18583380142,136.705086928033,136.129754253952,135.52342085433,134.859305993736,135.435780745113,131.684376279579,0,0
BRB,Barbados,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,77.0850059557042,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6235778869499,80.2544725457571,79.1929361034002,79.4105378385615,0,0,0,0
BRN,Brunei Darussalam,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,138.713899945244,152.521546784409,156.436996753875,150.47533008961,136.7005346177,155.817184075709,151.933154412997,159.131812341139,159.366938551028,157.607132427865,154.763608670667,139.955724423291,131.478211813864,148.115160922503,148.325418833896,144.549274871472,177.394034433172,180.773476635489,201.482502532033,176.53007206844,0,0
BTN,Bhutan,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,59.686912746592,0,0,0,0,0,0,0,0,0,0,0,0,0,84.0375339224425,88.9098790934226,86.065750206163,84.3973492381151,0,0,0,0
BWA,Botswana,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,131.30505347345,124.292060983508,139.120239179045,136.944716949655,130.242972378173,127.665425773969,117.442620757585,111.853376282169,114.613812981072,112.597744310546,109.603236561399,107.699859277031,101.419849580211,94.9554783448461,87.1943703044821,89.0571084836977,86.212272409892,85.833843667165,88.4589131299607,87.8111064203212,0,0
CAF,Central African Republic,EG.USE.COMM.GD.PP.KD,"Energy use per units of GDP (kg oil eq./$1,000 of 2005 PPP $)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
